GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Name,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Name,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G080999905100270","1980","4","8","Colorado","08",,"9999","Gunnison","051",,"Crested Butte","0270",,,,,,,,,,,,"CRESTED BUTTE TOWN",959
"G080999905100590","1980","4","8","Colorado","08",,"9999","Gunnison","051",,"Gunnison","0590",,,,,,,,,,,,"GUNNISON CITY",5785
"G080999905100860","1980","4","8","Colorado","08",,"9999","Gunnison","051",,"Marble","0860",,,,,,,,,,,,"MARBLE TOWN",30
"G080999905100928","1980","4","8","Colorado","08",,"9999","Gunnison","051",,"Mount Crested Butte","0928",,,,,,,,,,,,"MOUNT CRESTED BUTTE TOWN",272
"G080999905101050","1980","4","8","Colorado","08",,"9999","Gunnison","051",,"Pitkin","1050",,,,,,,,,,,,"PITKIN TOWN",59
"G080999905109999","1980","4","8","Colorado","08",,"9999","Gunnison","051",,,"9999",,,,,,,,,,,,"REMAINDER OF GUNNISON DIVISION",3584
"G080999905300750","1980","4","8","Colorado","08",,"9999","Hinsdale","053",,"Lake City","0750",,,,,,,,,,,,"LAKE CITY TOWN",206
"G080999905309999","1980","4","8","Colorado","08",,"9999","Hinsdale","053",,,"9999",,,,,,,,,,,,"REMAINDER OF HINSDALE DIVISION",202
"G080999905500785","1980","4","8","Colorado","08",,"9999","Huerfano","055",,"La Veta","0785",,,,,,,,,,,,"LA VETA TOWN",611
"G080999905501330","1980","4","8","Colorado","08",,"9999","Huerfano","055",,"Walsenburg","1330",,,,,,,,,,,,"WALSENBURG CITY",3945
"G080999905509999","1980","4","8","Colorado","08",,"9999","Huerfano","055",,,"9999",,,,,,,,,,,,"REMAINDER OF HUERFANO DIVISION",1884
"G080999905701325","1980","4","8","Colorado","08",,"9999","Jackson","057",,"Walden","1325",,,,,,,,,,,,"WALDEN TOWN",947
"G080999905709999","1980","4","8","Colorado","08",,"9999","Jackson","057",,,"9999",,,,,,,,,,,,"REMAINDER OF JACKSON DIVISION",916
"G080999906100355","1980","4","8","Colorado","08",,"9999","Kiowa","061",,"Eads","0355",,,,,,,,,,,,"EADS TOWN",878
"G080999906100605","1980","4","8","Colorado","08",,"9999","Kiowa","061",,"Haswell","0605",,,,,,,,,,,,"HASWELL TOWN",126
"G080999906101205","1980","4","8","Colorado","08",,"9999","Kiowa","061",,"Sheridan Lake","1205",,,,,,,,,,,,"SHERIDAN LAKE TOWN",87
"G080999906109999","1980","4","8","Colorado","08",,"9999","Kiowa","061",,,"9999",,,,,,,,,,,,"REMAINDER OF KIOWA DIVISION",845
"G080999906300085","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Bethune","0085",,,,,,,,,,,,"BETHUNE TOWN",149
"G080999906300160","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Burlington","0160",,,,,,,,,,,,"BURLINGTON CITY",3107
"G080999906300440","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Flagler","0440",,,,,,,,,,,,"FLAGLER TOWN",550
"G080999906301190","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Seibert","1190",,,,,,,,,,,,"SEIBERT TOWN",180
"G080999906301260","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Stratton","1260",,,,,,,,,,,,"STRATTON TOWN",705
"G080999906301320","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,"Vona","1320",,,,,,,,,,,,"VONA TOWN",94
"G080999906309999","1980","4","8","Colorado","08",,"9999","Kit Carson","063",,,"9999",,,,,,,,,,,,"REMAINDER OF KIT CARSON DIVISION",2814
"G080999906500790","1980","4","8","Colorado","08",,"9999","Lake","065",,"Leadville","0790",,,,,,,,,,,,"LEADVILLE CITY",3879
"G080999906500795","1980","4","8","Colorado","08",,"9999","Lake","065",,"Leadville North","0795",,,,,,,,,,,,"LEADVILLE NORTH %CDP<",1851
"G080999906509999","1980","4","8","Colorado","08",,"9999","Lake","065",,,"9999",,,,,,,,,,,,"REMAINDER OF LAKE DIVISION",3100
"G080999906700065","1980","4","8","Colorado","08",,"9999","La Plata","067",,"Bayfield","0065",,,,,,,,,,,,"BAYFIELD TOWN",724
"G080999906700350","1980","4","8","Colorado","08",,"9999","La Plata","067",,"Durango","0350",,,,,,,,,,,,"DURANGO CITY",11426
"G080999906700665","1980","4","8","Colorado","08",,"9999","La Plata","067",,"Ignacio","0665",,,,,,,,,,,,"IGNACIO TOWN",667
"G080999906709999","1980","4","8","Colorado","08",,"9999","La Plata","067",,,"9999",,,,,,,,,,,,"REMAINDER OF LA PLATA DIVISION",14607
"G080999907100005","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Aguilar","0005",,,,,,,,,,,,"AGUILAR TOWN",624
"G080999907100120","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Branson","0120",,,,,,,,,,,,"BRANSON TOWN",73
"G080999907100230","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Cokedale","0230",,,,,,,,,,,,"COKEDALE TOWN",90
"G080999907100713","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Kim","0713",,,,,,,,,,,,"KIM TOWN",100
"G080999907101245","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Starkville","1245",,,,,,,,,,,,"STARKVILLE TOWN",127
"G080999907101295","1980","4","8","Colorado","08",,"9999","Las Animas","071",,"Trinidad","1295",,,,,,,,,,,,"TRINIDAD CITY",9663
"G080999907109999","1980","4","8","Colorado","08",,"9999","Las Animas","071",,,"9999",,,,,,,,,,,,"REMAINDER OF LAS ANIMAS DIVISION",4220
"G080999907300030","1980","4","8","Colorado","08",,"9999","Lincoln","073",,"Arriba","0030",,,,,,,,,,,,"ARRIBA TOWN",236
"G080999907300515","1980","4","8","Colorado","08",,"9999","Lincoln","073",,"Genoa","0515",,,,,,,,,,,,"GENOA TOWN",165
"G080999907300655","1980","4","8","Colorado","08",,"9999","Lincoln","073",,"Hugo","0655",,,,,,,,,,,,"HUGO TOWN",776
"G080999907300800","1980","4","8","Colorado","08",,"9999","Lincoln","073",,"Limon","0800",,,,,,,,,,,,"LIMON TOWN",1805
"G080999907309999","1980","4","8","Colorado","08",,"9999","Lincoln","073",,,"9999",,,,,,,,,,,,"REMAINDER OF LINCOLN DIVISION",1681
"G080999907500285","1980","4","8","Colorado","08",,"9999","Logan","075",,"Crook","0285",,,,,,,,,,,,"CROOK TOWN",177
"G080999907500445","1980","4","8","Colorado","08",,"9999","Logan","075",,"Fleming","0445",,,,,,,,,,,,"FLEMING TOWN",388
"G080999907500670","1980","4","8","Colorado","08",,"9999","Logan","075",,"Iliff","0670",,,,,,,,,,,,"ILIFF TOWN",218
"G080999907500880","1980","4","8","Colorado","08",,"9999","Logan","075",,"Merino","0880",,,,,,,,,,,,"MERINO TOWN",255
"G080999907501040","1980","4","8","Colorado","08",,"9999","Logan","075",,"Peetz","1040",,,,,,,,,,,,"PEETZ TOWN",220
"G080999907501255","1980","4","8","Colorado","08",,"9999","Logan","075",,"Sterling","1255",,,,,,,,,,,,"STERLING CITY",11385
"G080999907509999","1980","4","8","Colorado","08",,"9999","Logan","075",,,"9999",,,,,,,,,,,,"REMAINDER OF LOGAN DIVISION",7157
"G080999907700221","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Clifton","0221",,,,,,,,,,,,"CLIFTON %CDP<",5223
"G080999907700235","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Collbran","0235",,,,,,,,,,,,"COLLBRAN TOWN",344
"G080999907700300","1980","4","8","Colorado","08",,"9999","Mesa","077",,"De Beque","0300",,,,,,,,,,,,"DE BEQUE TOWN",279
"G080999907700505","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Fruita","0505",,,,,,,,,,,,"FRUITA TOWN",2810
"G080999907700555","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Grand Junction","0555",,,,,,,,,,,,"GRAND JUNCTION CITY",28144
"G080999907700990","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Orchard Mesa","0990",,,,,,,,,,,,"ORCHARD MESA %CDP<",4876
"G080999907701020","1980","4","8","Colorado","08",,"9999","Mesa","077",,"Palisade","1020",,,,,,,,,,,,"PALISADE TOWN",1551
"G080999907709999","1980","4","8","Colorado","08",,"9999","Mesa","077",,,"9999",,,,,,,,,,,,"REMAINDER OF MESA DIVISION",38303
"G080999907900265","1980","4","8","Colorado","08",,"9999","Mineral","079",,"Creede","0265",,,,,,,,,,,,"CREEDE TOWN",610
"G080999907909999","1980","4","8","Colorado","08",,"9999","Mineral","079",,,"9999",,,,,,,,,,,,"REMAINDER OF MINERAL DIVISION",194
"G080999908100255","1980","4","8","Colorado","08",,"9999","Moffat","081",,"Craig","0255",,,,,,,,,,,,"CRAIG CITY",8133
"G080999908100332","1980","4","8","Colorado","08",,"9999","Moffat","081",,"Dinosaur","0332",,,,,,,,,,,,"DINOSAUR TOWN",313
"G080999908109999","1980","4","8","Colorado","08",,"9999","Moffat","081",,,"9999",,,,,,,,,,,,"REMAINDER OF MOFFAT DIVISION",4687
"G080999908300250","1980","4","8","Colorado","08",,"9999","Montezuma","083",,"Cortez","0250",,,,,,,,,,,,"CORTEZ CITY",7095
"G080999908300335","1980","4","8","Colorado","08",,"9999","Montezuma","083",,"Dolores","0335",,,,,,,,,,,,"DOLORES TOWN",802
"G080999908300845","1980","4","8","Colorado","08",,"9999","Montezuma","083",,"Mancos","0845",,,,,,,,,,,,"MANCOS TOWN",870
"G080999908309999","1980","4","8","Colorado","08",,"9999","Montezuma","083",,,"9999",,,,,,,,,,,,"REMAINDER OF MONTEZUMA DIVISION",7743
"G080999908500910","1980","4","8","Colorado","08",,"9999","Montrose","085",,"Montrose","0910",,,,,,,,,,,,"MONTROSE CITY",8722
"G080999908500930","1980","4","8","Colorado","08",,"9999","Montrose","085",,"Naturita","0930",,,,,,,,,,,,"NATURITA TOWN",819
"G080999908500955","1980","4","8","Colorado","08",,"9999","Montrose","085",,"Nucla","0955",,,,,,,,,,,,"NUCLA TOWN",1027
"G080999908500970","1980","4","8","Colorado","08",,"9999","Montrose","085",,"Olathe","0970",,,,,,,,,,,,"OLATHE TOWN",1262
"G080999908509999","1980","4","8","Colorado","08",,"9999","Montrose","085",,,"9999",,,,,,,,,,,,"REMAINDER OF MONTROSE DIVISION",12522
"G080999908700150","1980","4","8","Colorado","08",,"9999","Morgan","087",,"Brush","0150",,,,,,,,,,,,"BRUSH CITY",4082
"G080999908700470","1980","4","8","Colorado","08",,"9999","Morgan","087",,"Fort Morgan","0470",,,,,,,,,,,,"FORT MORGAN CITY",8768
"G080999908700620","1980","4","8","Colorado","08",,"9999","Morgan","087",,"Hillrose","0620",,,,,,,,,,,,"HILLROSE TOWN",213
"G080999908700815","1980","4","8","Colorado","08",,"9999","Morgan","087",,"Log Lane Village","0815",,,,,,,,,,,,"LOG LANE VILLAGE TOWN",709
"G080999908701363","1980","4","8","Colorado","08",,"9999","Morgan","087",,"Wiggins","1363",,,,,,,,,,,,"WIGGINS TOWN",531
"G080999908709999","1980","4","8","Colorado","08",,"9999","Morgan","087",,,"9999",,,,,,,,,,,,"REMAINDER OF MORGAN DIVISION",8210
"G080999908900205","1980","4","8","Colorado","08",,"9999","Otero","089",,"Cheraw","0205",,,,,,,,,,,,"CHERAW TOWN",233
"G080999908900480","1980","4","8","Colorado","08",,"9999","Otero","089",,"Fowler","0480",,,,,,,,,,,,"FOWLER TOWN",1227
"G080999908900745","1980","4","8","Colorado","08",,"9999","Otero","089",,"La Junta","0745",,,,,,,,,,,,"LA JUNTA CITY",8338
"G080999908900855","1980","4","8","Colorado","08",,"9999","Otero","089",,"Manzanola","0855",,,,,,,,,,,,"MANZANOLA TOWN",459
"G080999908900945","1980","4","8","Colorado","08",,"9999","Otero","089",,"North La Junta","0945",,,,,,,,,,,,"NORTH LA JUNTA %CDP<",1076
"G080999908901135","1980","4","8","Colorado","08",,"9999","Otero","089",,"Rocky Ford","1135",,,,,,,,,,,,"ROCKY FORD CITY",4804
"G080999908901275","1980","4","8","Colorado","08",,"9999","Otero","089",,"Swink","1275",,,,,,,,,,,,"SWINK TOWN",668
"G080999908909999","1980","4","8","Colorado","08",,"9999","Otero","089",,,"9999",,,,,,,,,,,,"REMAINDER OF OTERO DIVISION",5762
"G080999909101005","1980","4","8","Colorado","08",,"9999","Ouray","091",,"Ouray","1005",,,,,,,,,,,,"OURAY CITY",684
"G080999909101120","1980","4","8","Colorado","08",,"9999","Ouray","091",,"Ridgway","1120",,,,,,,,,,,,"RIDGWAY TOWN",369
"G080999909109999","1980","4","8","Colorado","08",,"9999","Ouray","091",,,"9999",,,,,,,,,,,,"REMAINDER OF OURAY DIVISION",872
"G080999909300020","1980","4","8","Colorado","08",,"9999","Park","093",,"Alma","0020",,,,,,,,,,,,"ALMA TOWN",132
"G080999909300425","1980","4","8","Colorado","08",,"9999","Park","093",,"Fairplay","0425",,,,,,,,,,,,"FAIRPLAY TOWN",421
"G080999909309999","1980","4","8","Colorado","08",,"9999","Park","093",,,"9999",,,,,,,,,,,,"REMAINDER OF PARK DIVISION",4780
"G080999909500610","1980","4","8","Colorado","08",,"9999","Phillips","095",,"Haxtun","0610",,,,,,,,,,,,"HAXTUN TOWN",1014
"G080999909500630","1980","4","8","Colorado","08",,"9999","Phillips","095",,"Holyoke","0630",,,,,,,,,,,,"HOLYOKE TOWN",2092
"G080999909501030","1980","4","8","Colorado","08",,"9999","Phillips","095",,"Paoli","1030",,,,,,,,,,,,"PAOLI TOWN",81
"G080999909509999","1980","4","8","Colorado","08",,"9999","Phillips","095",,,"9999",,,,,,,,,,,,"REMAINDER OF PHILLIPS DIVISION",1355
"G080999909700045","1980","4","8","Colorado","08",,"9999","Pitkin","097",,"Aspen","0045",,,,,,,,,,,,"ASPEN CITY",3678
"G080999909700060","1980","4","8","Colorado","08",,"9999","Pitkin","097",,"Basalt","0060",,,,,,,,,,,,"BASALT TOWN",0
"G080999909701236","1980","4","8","Colorado","08",,"9999","Pitkin","097",,"Snowmass Village","1236",,,,,,,,,,,,"SNOWMASS VILLAGE TOWN",999
"G080999909709999","1980","4","8","Colorado","08",,"9999","Pitkin","097",,,"9999",,,,,,,,,,,,"REMAINDER OF PITKIN DIVISION",5661
"G080999909900545","1980","4","8","Colorado","08",,"9999","Prowers","099",,"Granada","0545",,,,,,,,,,,,"GRANADA TOWN",557
"G080999909900600","1980","4","8","Colorado","08",,"9999","Prowers","099",,"Hartman","0600",,,,,,,,,,,,"HARTMAN TOWN",122
"G080999909900625","1980","4","8","Colorado","08",,"9999","Prowers","099",,"Holly","0625",,,,,,,,,,,,"HOLLY TOWN",969
"G080999909900765","1980","4","8","Colorado","08",,"9999","Prowers","099",,"Lamar","0765",,,,,,,,,,,,"LAMAR CITY",7713
"G080999909901365","1980","4","8","Colorado","08",,"9999","Prowers","099",,"Wiley","1365",,,,,,,,,,,,"WILEY TOWN",425
"G080999909909999","1980","4","8","Colorado","08",,"9999","Prowers","099",,,"9999",,,,,,,,,,,,"REMAINDER OF PROWERS DIVISION",3284
"G080999910300875","1980","4","8","Colorado","08",,"9999","Rio Blanco","103",,"Meeker","0875",,,,,,,,,,,,"MEEKER TOWN",2356
"G080999910301095","1980","4","8","Colorado","08",,"9999","Rio Blanco","103",,"Rangely","1095",,,,,,,,,,,,"RANGELY TOWN",2113
"G080999910309999","1980","4","8","Colorado","08",,"9999","Rio Blanco","103",,,"9999",,,,,,,,,,,,"REMAINDER OF RIO BLANCO DIVISION",1786
"G080999910500195","1980","4","8","Colorado","08",,"9999","Rio Grande","105",,"Center","0195",,,,,,,,,,,,"CENTER TOWN",0
"G080999910500310","1980","4","8","Colorado","08",,"9999","Rio Grande","105",,"Del Norte","0310",,,,,,,,,,,,"DEL NORTE TOWN",1709
"G080999910500900","1980","4","8","Colorado","08",,"9999","Rio Grande","105",,"Monte Vista","0900",,,,,,,,,,,,"MONTE VISTA CITY",3902
"G080999910509999","1980","4","8","Colorado","08",,"9999","Rio Grande","105",,,"9999",,,,,,,,,,,,"REMAINDER OF RIO GRANDE DIVISION",4900
"G080999910700615","1980","4","8","Colorado","08",,"9999","Routt","107",,"Hayden","0615",,,,,,,,,,,,"HAYDEN TOWN",1720
"G080999910700965","1980","4","8","Colorado","08",,"9999","Routt","107",,"Oak Creek","0965",,,,,,,,,,,,"OAK CREEK TOWN",929
"G080999910701250","1980","4","8","Colorado","08",,"9999","Routt","107",,"Steamboat Springs","1250",,,,,,,,,,,,"STEAMBOAT SPRINGS CITY",5098
"G080999910701390","1980","4","8","Colorado","08",,"9999","Routt","107",,"Yampa","1390",,,,,,,,,,,,"YAMPA TOWN",472
"G080999910709999","1980","4","8","Colorado","08",,"9999","Routt","107",,,"9999",,,,,,,,,,,,"REMAINDER OF ROUTT DIVISION",5185
"G080999910900100","1980","4","8","Colorado","08",,"9999","Saguache","109",,"Bonanza City","0100",,,,,,,,,,,,"BONANZA CITY TOWN",8
"G080999910900195","1980","4","8","Colorado","08",,"9999","Saguache","109",,"Center","0195",,,,,,,,,,,,"CENTER TOWN",1630
"G080999910900275","1980","4","8","Colorado","08",,"9999","Saguache","109",,"Crestone","0275",,,,,,,,,,,,"CRESTONE TOWN",54
"G080999910900895","1980","4","8","Colorado","08",,"9999","Saguache","109",,"Moffat","0895",,,,,,,,,,,,"MOFFAT TOWN",105
"G080999910901155","1980","4","8","Colorado","08",,"9999","Saguache","109",,"Saguache","1155",,,,,,,,,,,,"SAGUACHE TOWN",656
"G080999910909999","1980","4","8","Colorado","08",,"9999","Saguache","109",,,"9999",,,,,,,,,,,,"REMAINDER OF SAGUACHE DIVISION",1482
"G080999911101225","1980","4","8","Colorado","08",,"9999","San Juan","111",,"Silverton","1225",,,,,,,,,,,,"SILVERTON TOWN",794
"G080999911109999","1980","4","8","Colorado","08",,"9999","San Juan","111",,,"9999",,,,,,,,,,,,"REMAINDER OF SAN JUAN DIVISION",39
"G080999911300950","1980","4","8","Colorado","08",,"9999","San Miguel","113",,"Norwood","0950",,,,,,,,,,,,"NORWOOD TOWN",478
"G080999911300980","1980","4","8","Colorado","08",,"9999","San Miguel","113",,"Ophir","0980",,,,,,,,,,,,"OPHIR TOWN",38
"G080999911301175","1980","4","8","Colorado","08",,"9999","San Miguel","113",,"Sawpit","1175",,,,,,,,,,,,"SAWPIT TOWN",41
"G080999911301280","1980","4","8","Colorado","08",,"9999","San Miguel","113",,"Telluride","1280",,,,,,,,,,,,"TELLURIDE TOWN",1047
"G080999911309999","1980","4","8","Colorado","08",,"9999","San Miguel","113",,,"9999",,,,,,,,,,,,"REMAINDER OF SAN MIGUEL DIVISION",1588
"G080999911500695","1980","4","8","Colorado","08",,"9999","Sedgwick","115",,"Julesburg","0695",,,,,,,,,,,,"JULESBURG TOWN",1528
"G080999911501010","1980","4","8","Colorado","08",,"9999","Sedgwick","115",,"Ovid","1010",,,,,,,,,,,,"OVID TOWN",439
"G080999911501185","1980","4","8","Colorado","08",,"9999","Sedgwick","115",,"Sedgwick","1185",,,,,,,,,,,,"SEDGWICK TOWN",258
"G080999911509999","1980","4","8","Colorado","08",,"9999","Sedgwick","115",,,"9999",,,,,,,,,,,,"REMAINDER OF SEDGWICK DIVISION",1041
"G080999911700097","1980","4","8","Colorado","08",,"9999","Summit","117",,"Blue River","0097",,,,,,,,,,,,"BLUE RIVER TOWN",230
"G080999911700125","1980","4","8","Colorado","08",,"9999","Summit","117",,"Breckenridge","0125",,,,,,,,,,,,"BRECKENRIDGE TOWN",818
"G080999911700330","1980","4","8","Colorado","08",,"9999","Summit","117",,"Dillon","0330",,,,,,,,,,,,"DILLON TOWN",337
"G080999911700500","1980","4","8","Colorado","08",,"9999","Summit","117",,"Frisco","0500",,,,,,,,,,,,"FRISCO TOWN",1221
"G080999911701222","1980","4","8","Colorado","08",,"9999","Summit","117",,"Silverthorne","1222",,,,,,,,,,,,"SILVERTHORNE TOWN",989
"G080999911709999","1980","4","8","Colorado","08",,"9999","Summit","117",,,"9999",,,,,,,,,,,,"REMAINDER OF SUMMIT DIVISION",5253
"G080999912100010","1980","4","8","Colorado","08",,"9999","Washington","121",,"Akron","0010",,,,,,,,,,,,"AKRON TOWN",1716
"G080999912101000","1980","4","8","Colorado","08",,"9999","Washington","121",,"Otis","1000",,,,,,,,,,,,"OTIS TOWN",534
"G080999912109999","1980","4","8","Colorado","08",,"9999","Washington","121",,,"9999",,,,,,,,,,,,"REMAINDER OF WASHINGTON DIVISION",3054
"G080999912500375","1980","4","8","Colorado","08",,"9999","Yuma","125",,"Eckley","0375",,,,,,,,,,,,"ECKLEY TOWN",262
"G080999912501385","1980","4","8","Colorado","08",,"9999","Yuma","125",,"Wray","1385",,,,,,,,,,,,"WRAY CITY",2131
"G080999912501395","1980","4","8","Colorado","08",,"9999","Yuma","125",,"Yuma","1395",,,,,,,,,,,,"YUMA TOWN",2824
"G080999912509999","1980","4","8","Colorado","08",,"9999","Yuma","125",,,"9999",,,,,,,,,,,,"REMAINDER OF YUMA DIVISION",4465
"G100916000300003","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Arden","0003",,,,,,"77",,,,,,"ARDEN VILLAGE",516
"G100916000300006","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Ardencroft","0006",,,,,,"77",,,,,,"ARDENCROFT VILLAGE",267
"G100916000300007","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Ardentown","0007",,,,,,"77",,,,,,"ARDENTOWN VILLAGE",307
"G100916000300009","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Bellefonte","0009",,,,,,"77",,,,,,"BELLEFONTE TOWN",1279
"G100916000300034","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Brookside","0034",,,,,,"77",,,,,,"BROOKSIDE %CDP<",15255
"G100916000300053","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Claymont","0053",,,,,,"77",,,,,,"CLAYMONT %CDP<",10022
"G100916000300065","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Delaware City","0065",,,,,,"77",,,,,,"DELAWARE CITY CITY",1858
"G100916000300079","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Edgemoor","0079",,,,,,"77",,,,,,"EDGEMOOR %CDP<",7397
"G100916000300085","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Elsmere","0085",,,,,,"77",,,,,,"ELSMERE TOWN",6493
"G100916000300170","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Middletown","0170",,,,,,"77",,,,,,"MIDDLETOWN TOWN",2946
"G100916000300195","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Newark","0195",,,,,,"77",,,,,,"NEWARK CITY",25247
"G100916000300200","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"New Castle","0200",,,,,,"77",,,,,,"NEW CASTLE CITY",4907
"G100916000300205","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Newport","0205",,,,,,"77",,,,,,"NEWPORT TOWN",1167
"G100916000300215","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Odessa","0215",,,,,,"77",,,,,,"ODESSA TOWN",384
"G100916000300237","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Smyrna","0237",,,,,,"77",,,,,,"SMYRNA TOWN",0
"G100916000300241","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Stanton","0241",,,,,,"77",,,,,,"STANTON %CDP<",5495
"G100916000300244","1980","3","5","Delaware","10","WILMINGTON, DEL.-N.J.-MD.","9160","New Castle","003",,"Talleyville","0244",,,,,,"77",,,,,,"TALLEYVILLE %CDP<",6880
