GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G3400350","1980","1","2","New Jersey","34","5640","Somerset","035",,,,,,,,"70",,,,,,"SOMERSET COUNTY",203129
"G3400370","1980","1","2","New Jersey","34",,"Sussex","037",,,,,,,,,,,,,,"SUSSEX COUNTY",116119
"G3400390","1980","1","2","New Jersey","34","5640","Union","039",,,,,,,,"70",,,,,,"UNION COUNTY",504094
"G3400410","1980","1","2","New Jersey","34","0240","Warren","041",,,,,,,,,,,,,,"WARREN COUNTY",84429
"G3500010","1980","4","8","New Mexico","35","0200","Bernalillo","001",,,,,,,,,,,,,,"BERNALILLO COUNTY",419700
"G3500030","1980","4","8","New Mexico","35",,"Catron","003",,,,,,,,,,,,,,"CATRON COUNTY",2720
"G3500050","1980","4","8","New Mexico","35",,"Chaves","005",,,,,,,,,,,,,,"CHAVES COUNTY",51103
"G3500070","1980","4","8","New Mexico","35",,"Colfax","007",,,,,,,,,,,,,,"COLFAX COUNTY",13667
"G3500090","1980","4","8","New Mexico","35",,"Curry","009",,,,,,,,,,,,,,"CURRY COUNTY",42019
"G3500110","1980","4","8","New Mexico","35",,"De Baca","011",,,,,,,,,,,,,,"DE BACA COUNTY",2454
"G3500130","1980","4","8","New Mexico","35","4100","Dona Ana","013",,,,,,,,,,,,,,"DONA ANA COUNTY",96340
"G3500150","1980","4","8","New Mexico","35",,"Eddy","015",,,,,,,,,,,,,,"EDDY COUNTY",47855
"G3500170","1980","4","8","New Mexico","35",,"Grant","017",,,,,,,,,,,,,,"GRANT COUNTY",26204
"G3500190","1980","4","8","New Mexico","35",,"Guadalupe","019",,,,,,,,,,,,,,"GUADALUPE COUNTY",4496
"G3500210","1980","4","8","New Mexico","35",,"Harding","021",,,,,,,,,,,,,,"HARDING COUNTY",1090
"G3500230","1980","4","8","New Mexico","35",,"Hidalgo","023",,,,,,,,,,,,,,"HIDALGO COUNTY",6049
"G3500250","1980","4","8","New Mexico","35",,"Lea","025",,,,,,,,,,,,,,"LEA COUNTY",55993
"G3500270","1980","4","8","New Mexico","35",,"Lincoln","027",,,,,,,,,,,,,,"LINCOLN COUNTY",10997
"G3500280","1980","4","8","New Mexico","35",,"Los Alamos","028",,,,,,,,,,,,,,"LOS ALAMOS COUNTY",17599
"G3500290","1980","4","8","New Mexico","35",,"Luna","029",,,,,,,,,,,,,,"LUNA COUNTY",15585
"G3500310","1980","4","8","New Mexico","35",,"McKinley","031",,,,,,,,,,,,,,"MCKINLEY COUNTY",56449
"G3500330","1980","4","8","New Mexico","35",,"Mora","033",,,,,,,,,,,,,,"MORA COUNTY",4205
"G3500350","1980","4","8","New Mexico","35",,"Otero","035",,,,,,,,,,,,,,"OTERO COUNTY",44665
"G3500370","1980","4","8","New Mexico","35",,"Quay","037",,,,,,,,,,,,,,"QUAY COUNTY",10577
"G3500390","1980","4","8","New Mexico","35",,"Rio Arriba","039",,,,,,,,,,,,,,"RIO ARRIBA COUNTY",29282
"G3500410","1980","4","8","New Mexico","35",,"Roosevelt","041",,,,,,,,,,,,,,"ROOSEVELT COUNTY",15695
"G3500430","1980","4","8","New Mexico","35","0200","Sandoval","043",,,,,,,,,,,,,,"SANDOVAL COUNTY",34799
"G3500450","1980","4","8","New Mexico","35",,"San Juan","045",,,,,,,,,,,,,,"SAN JUAN COUNTY",81433
"G3500470","1980","4","8","New Mexico","35",,"San Miguel","047",,,,,,,,,,,,,,"SAN MIGUEL COUNTY",22751
"G3500490","1980","4","8","New Mexico","35",,"Santa Fe","049",,,,,,,,,,,,,,"SANTA FE COUNTY",75360
"G3500510","1980","4","8","New Mexico","35",,"Sierra","051",,,,,,,,,,,,,,"SIERRA COUNTY",8454
"G3500530","1980","4","8","New Mexico","35",,"Socorro","053",,,,,,,,,,,,,,"SOCORRO COUNTY",12566
"G3500550","1980","4","8","New Mexico","35",,"Taos","055",,,,,,,,,,,,,,"TAOS COUNTY",19456
"G3500570","1980","4","8","New Mexico","35",,"Torrance","057",,,,,,,,,,,,,,"TORRANCE COUNTY",7491
"G3500590","1980","4","8","New Mexico","35",,"Union","059",,,,,,,,,,,,,,"UNION COUNTY",4725
"G3500610","1980","4","8","New Mexico","35",,"Valencia","061",,,,,,,,,,,,,,"VALENCIA COUNTY",61115
"G3600010","1980","1","2","New York","36","0160","Albany","001",,,,,,,,,,,,,,"ALBANY COUNTY",285909
"G3600030","1980","1","2","New York","36",,"Allegany","003",,,,,,,,,,,,,,"ALLEGANY COUNTY",51742
"G3600050","1980","1","2","New York","36","5600","Bronx","005",,,,,,,,"70",,,,,,"BRONX COUNTY",1168972
"G3600070","1980","1","2","New York","36","0960","Broome","007",,,,,,,,,,,,,,"BROOME COUNTY",213648
"G3600090","1980","1","2","New York","36",,"Cattaraugus","009",,,,,,,,,,,,,,"CATTARAUGUS COUNTY",85697
"G3600110","1980","1","2","New York","36",,"Cayuga","011",,,,,,,,,,,,,,"CAYUGA COUNTY",79894
"G3600130","1980","1","2","New York","36",,"Chautauqua","013",,,,,,,,,,,,,,"CHAUTAUQUA COUNTY",146925
"G3600150","1980","1","2","New York","36","2335","Chemung","015",,,,,,,,,,,,,,"CHEMUNG COUNTY",97656
"G3600170","1980","1","2","New York","36",,"Chenango","017",,,,,,,,,,,,,,"CHENANGO COUNTY",49344
"G3600190","1980","1","2","New York","36",,"Clinton","019",,,,,,,,,,,,,,"CLINTON COUNTY",80750
"G3600210","1980","1","2","New York","36",,"Columbia","021",,,,,,,,,,,,,,"COLUMBIA COUNTY",59487
"G3600230","1980","1","2","New York","36",,"Cortland","023",,,,,,,,,,,,,,"CORTLAND COUNTY",48820
"G3600250","1980","1","2","New York","36",,"Delaware","025",,,,,,,,,,,,,,"DELAWARE COUNTY",46824
"G3600270","1980","1","2","New York","36","6460","Dutchess","027",,,,,,,,,,,,,,"DUTCHESS COUNTY",245055
"G3600290","1980","1","2","New York","36","1280","Erie","029",,,,,,,,,,,,,,"ERIE COUNTY",1015472
"G3600310","1980","1","2","New York","36",,"Essex","031",,,,,,,,,,,,,,"ESSEX COUNTY",36176
"G3600330","1980","1","2","New York","36",,"Franklin","033",,,,,,,,,,,,,,"FRANKLIN COUNTY",44929
"G3600350","1980","1","2","New York","36",,"Fulton","035",,,,,,,,,,,,,,"FULTON COUNTY",55153
"G3600370","1980","1","2","New York","36",,"Genesee","037",,,,,,,,,,,,,,"GENESEE COUNTY",59400
"G3600390","1980","1","2","New York","36",,"Greene","039",,,,,,,,,,,,,,"GREENE COUNTY",40861
"G3600410","1980","1","2","New York","36",,"Hamilton","041",,,,,,,,,,,,,,"HAMILTON COUNTY",5034
"G3600430","1980","1","2","New York","36","8680","Herkimer","043",,,,,,,,,,,,,,"HERKIMER COUNTY",66714
"G3600450","1980","1","2","New York","36",,"Jefferson","045",,,,,,,,,,,,,,"JEFFERSON COUNTY",88151
"G3600470","1980","1","2","New York","36","5600","Kings","047",,,,,,,,"70",,,,,,"KINGS COUNTY",2230936
"G3600490","1980","1","2","New York","36",,"Lewis","049",,,,,,,,,,,,,,"LEWIS COUNTY",25035
"G3600510","1980","1","2","New York","36","6840","Livingston","051",,,,,,,,,,,,,,"LIVINGSTON COUNTY",57006
"G3600530","1980","1","2","New York","36","8160","Madison","053",,,,,,,,,,,,,,"MADISON COUNTY",65150
"G3600550","1980","1","2","New York","36","6840","Monroe","055",,,,,,,,,,,,,,"MONROE COUNTY",702238
"G3600570","1980","1","2","New York","36","0160","Montgomery","057",,,,,,,,,,,,,,"MONTGOMERY COUNTY",53439
"G3600590","1980","1","2","New York","36","5380","Nassau","059",,,,,,,,"70",,,,,,"NASSAU COUNTY",1321582
"G3600610","1980","1","2","New York","36","5600","New York","061",,,,,,,,"70",,,,,,"NEW YORK COUNTY",1428285
"G3600630","1980","1","2","New York","36","1280","Niagara","063",,,,,,,,,,,,,,"NIAGARA COUNTY",227354
"G3600650","1980","1","2","New York","36","8680","Oneida","065",,,,,,,,,,,,,,"ONEIDA COUNTY",253466
"G3600670","1980","1","2","New York","36","8160","Onondaga","067",,,,,,,,,,,,,,"ONONDAGA COUNTY",463920
"G3600690","1980","1","2","New York","36","6840","Ontario","069",,,,,,,,,,,,,,"ONTARIO COUNTY",88909
"G3600710","1980","1","2","New York","36","5660","Orange","071",,,,,,,,,,,,,,"ORANGE COUNTY",259603
"G3600730","1980","1","2","New York","36","6840","Orleans","073",,,,,,,,,,,,,,"ORLEANS COUNTY",38496
"G3600750","1980","1","2","New York","36","8160","Oswego","075",,,,,,,,,,,,,,"OSWEGO COUNTY",113901
"G3600770","1980","1","2","New York","36",,"Otsego","077",,,,,,,,,,,,,,"OTSEGO COUNTY",59075
"G3600790","1980","1","2","New York","36","5600","Putnam","079",,,,,,,,"70",,,,,,"PUTNAM COUNTY",77193
"G3600810","1980","1","2","New York","36","5600","Queens","081",,,,,,,,"70",,,,,,"QUEENS COUNTY",1891325
"G3600830","1980","1","2","New York","36","0160","Rensselaer","083",,,,,,,,,,,,,,"RENSSELAER COUNTY",151966
"G3600850","1980","1","2","New York","36","5600","Richmond","085",,,,,,,,"70",,,,,,"RICHMOND COUNTY",352121
"G3600870","1980","1","2","New York","36","5600","Rockland","087",,,,,,,,"70",,,,,,"ROCKLAND COUNTY",259530
"G3600890","1980","1","2","New York","36",,"St Lawrence","089",,,,,,,,,,,,,,"ST. LAWRENCE COUNTY",114254
"G3600910","1980","1","2","New York","36","0160","Saratoga","091",,,,,,,,,,,,,,"SARATOGA COUNTY",153759
"G3600930","1980","1","2","New York","36","0160","Schenectady","093",,,,,,,,,,,,,,"SCHENECTADY COUNTY",149946
"G3600950","1980","1","2","New York","36",,"Schoharie","095",,,,,,,,,,,,,,"SCHOHARIE COUNTY",29710
"G3600970","1980","1","2","New York","36",,"Schuyler","097",,,,,,,,,,,,,,"SCHUYLER COUNTY",17686
"G3600990","1980","1","2","New York","36",,"Seneca","099",,,,,,,,,,,,,,"SENECA COUNTY",33733
"G3601010","1980","1","2","New York","36",,"Steuben","101",,,,,,,,,,,,,,"STEUBEN COUNTY",99217
"G3601030","1980","1","2","New York","36","5380","Suffolk","103",,,,,,,,"70",,,,,,"SUFFOLK COUNTY",1284231
"G3601050","1980","1","2","New York","36",,"Sullivan","105",,,,,,,,,,,,,,"SULLIVAN COUNTY",65155
"G3601070","1980","1","2","New York","36","0960","Tioga","107",,,,,,,,,,,,,,"TIOGA COUNTY",49812
"G3601090","1980","1","2","New York","36",,"Tompkins","109",,,,,,,,,,,,,,"TOMPKINS COUNTY",87085
"G3601110","1980","1","2","New York","36",,"Ulster","111",,,,,,,,,,,,,,"ULSTER COUNTY",158158
"G3601130","1980","1","2","New York","36","2975","Warren","113",,,,,,,,,,,,,,"WARREN COUNTY",54854
"G3601150","1980","1","2","New York","36","2975","Washington","115",,,,,,,,,,,,,,"WASHINGTON COUNTY",54795
"G3601170","1980","1","2","New York","36","6840","Wayne","117",,,,,,,,,,,,,,"WAYNE COUNTY",84581
"G3601190","1980","1","2","New York","36","5600","Westchester","119",,,,,,,,"70",,,,,,"WESTCHESTER COUNTY",866599
"G3601210","1980","1","2","New York","36",,"Wyoming","121",,,,,,,,,,,,,,"WYOMING COUNTY",39895
"G3601230","1980","1","2","New York","36",,"Yates","123",,,,,,,,,,,,,,"YATES COUNTY",21459
"G3700010","1980","3","5","North Carolina","37","1300","Alamance","001",,,,,,,,,,,,,,"ALAMANCE COUNTY",99319
"G3700030","1980","3","5","North Carolina","37","3290","Alexander","003",,,,,,,,,,,,,,"ALEXANDER COUNTY",24999
"G3700050","1980","3","5","North Carolina","37",,"Alleghany","005",,,,,,,,,,,,,,"ALLEGHANY COUNTY",9587
"G3700070","1980","3","5","North Carolina","37",,"Anson","007",,,,,,,,,,,,,,"ANSON COUNTY",25649
"G3700090","1980","3","5","North Carolina","37",,"Ashe","009",,,,,,,,,,,,,,"ASHE COUNTY",22325
"G3700110","1980","3","5","North Carolina","37",,"Avery","011",,,,,,,,,,,,,,"AVERY COUNTY",14409
"G3700130","1980","3","5","North Carolina","37",,"Beaufort","013",,,,,,,,,,,,,,"BEAUFORT COUNTY",40355
"G3700150","1980","3","5","North Carolina","37",,"Bertie","015",,,,,,,,,,,,,,"BERTIE COUNTY",21024
"G3700170","1980","3","5","North Carolina","37",,"Bladen","017",,,,,,,,,,,,,,"BLADEN COUNTY",30491
"G3700190","1980","3","5","North Carolina","37","9200","Brunswick","019",,,,,,,,,,,,,,"BRUNSWICK COUNTY",35777
"G3700210","1980","3","5","North Carolina","37","0480","Buncombe","021",,,,,,,,,,,,,,"BUNCOMBE COUNTY",160934
"G3700230","1980","3","5","North Carolina","37",,"Burke","023",,,,,,,,,,,,,,"BURKE COUNTY",72504
"G3700250","1980","3","5","North Carolina","37","7140","Cabarrus","025",,,,,,,,,,,,,,"CABARRUS COUNTY",85895
"G3700270","1980","3","5","North Carolina","37",,"Caldwell","027",,,,,,,,,,,,,,"CALDWELL COUNTY",67746
"G3700290","1980","3","5","North Carolina","37",,"Camden","029",,,,,,,,,,,,,,"CAMDEN COUNTY",5829
"G3700310","1980","3","5","North Carolina","37",,"Carteret","031",,,,,,,,,,,,,,"CARTERET COUNTY",41092
"G3700330","1980","3","5","North Carolina","37",,"Caswell","033",,,,,,,,,,,,,,"CASWELL COUNTY",20705
"G3700350","1980","3","5","North Carolina","37","3290","Catawba","035",,,,,,,,,,,,,,"CATAWBA COUNTY",105208
"G3700370","1980","3","5","North Carolina","37",,"Chatham","037",,,,,,,,,,,,,,"CHATHAM COUNTY",33415
"G3700390","1980","3","5","North Carolina","37",,"Cherokee","039",,,,,,,,,,,,,,"CHEROKEE COUNTY",18933
"G3700410","1980","3","5","North Carolina","37",,"Chowan","041",,,,,,,,,,,,,,"CHOWAN COUNTY",12558
"G3700430","1980","3","5","North Carolina","37",,"Clay","043",,,,,,,,,,,,,,"CLAY COUNTY",6619
"G3700450","1980","3","5","North Carolina","37",,"Cleveland","045",,,,,,,,,,,,,,"CLEVELAND COUNTY",83435
"G3700470","1980","3","5","North Carolina","37",,"Columbus","047",,,,,,,,,,,,,,"COLUMBUS COUNTY",51037
"G3700490","1980","3","5","North Carolina","37",,"Craven","049",,,,,,,,,,,,,,"CRAVEN COUNTY",71043
"G3700510","1980","3","5","North Carolina","37","2560","Cumberland","051",,,,,,,,,,,,,,"CUMBERLAND COUNTY",247160
"G3700530","1980","3","5","North Carolina","37","5720","Currituck","053",,,,,,,,,,,,,,"CURRITUCK COUNTY",11089
"G3700550","1980","3","5","North Carolina","37",,"Dare","055",,,,,,,,,,,,,,"DARE COUNTY",13377
"G3700570","1980","3","5","North Carolina","37","3120","Davidson","057",,,,,,,,,,,,,,"DAVIDSON COUNTY",113162
"G3700590","1980","3","5","North Carolina","37",,"Davie","059",,,,,,,,,,,,,,"DAVIE COUNTY",24599
"G3700610","1980","3","5","North Carolina","37",,"Duplin","061",,,,,,,,,,,,,,"DUPLIN COUNTY",40952
"G3700630","1980","3","5","North Carolina","37","6640","Durham","063",,,,,,,,,,,,,,"DURHAM COUNTY",152785
"G3700650","1980","3","5","North Carolina","37",,"Edgecombe","065",,,,,,,,,,,,,,"EDGECOMBE COUNTY",55988
"G3700670","1980","3","5","North Carolina","37","3120","Forsyth","067",,,,,,,,,,,,,,"FORSYTH COUNTY",243683
"G3700690","1980","3","5","North Carolina","37",,"Franklin","069",,,,,,,,,,,,,,"FRANKLIN COUNTY",30055
"G3700710","1980","3","5","North Carolina","37","1520","Gaston","071",,,,,,,,,,,,,,"GASTON COUNTY",162568
"G3700730","1980","3","5","North Carolina","37",,"Gates","073",,,,,,,,,,,,,,"GATES COUNTY",8875
"G3700750","1980","3","5","North Carolina","37",,"Graham","075",,,,,,,,,,,,,,"GRAHAM COUNTY",7217
"G3700770","1980","3","5","North Carolina","37",,"Granville","077",,,,,,,,,,,,,,"GRANVILLE COUNTY",34043
"G3700790","1980","3","5","North Carolina","37",,"Greene","079",,,,,,,,,,,,,,"GREENE COUNTY",16117
"G3700810","1980","3","5","North Carolina","37","3120","Guilford","081",,,,,,,,,,,,,,"GUILFORD COUNTY",317154
"G3700830","1980","3","5","North Carolina","37",,"Halifax","083",,,,,,,,,,,,,,"HALIFAX COUNTY",55286
"G3700850","1980","3","5","North Carolina","37",,"Harnett","085",,,,,,,,,,,,,,"HARNETT COUNTY",59570
"G3700870","1980","3","5","North Carolina","37",,"Haywood","087",,,,,,,,,,,,,,"HAYWOOD COUNTY",46495
"G3700890","1980","3","5","North Carolina","37",,"Henderson","089",,,,,,,,,,,,,,"HENDERSON COUNTY",58580
"G3700910","1980","3","5","North Carolina","37",,"Hertford","091",,,,,,,,,,,,,,"HERTFORD COUNTY",23368
"G3700930","1980","3","5","North Carolina","37",,"Hoke","093",,,,,,,,,,,,,,"HOKE COUNTY",20383
"G3700950","1980","3","5","North Carolina","37",,"Hyde","095",,,,,,,,,,,,,,"HYDE COUNTY",5873
"G3700970","1980","3","5","North Carolina","37",,"Iredell","097",,,,,,,,,,,,,,"IREDELL COUNTY",82538
"G3700990","1980","3","5","North Carolina","37",,"Jackson","099",,,,,,,,,,,,,,"JACKSON COUNTY",25811
"G3701010","1980","3","5","North Carolina","37",,"Johnston","101",,,,,,,,,,,,,,"JOHNSTON COUNTY",70599
"G3701030","1980","3","5","North Carolina","37",,"Jones","103",,,,,,,,,,,,,,"JONES COUNTY",9705
"G3701050","1980","3","5","North Carolina","37",,"Lee","105",,,,,,,,,,,,,,"LEE COUNTY",36718
"G3701070","1980","3","5","North Carolina","37",,"Lenoir","107",,,,,,,,,,,,,,"LENOIR COUNTY",59819
"G3701090","1980","3","5","North Carolina","37",,"Lincoln","109",,,,,,,,,,,,,,"LINCOLN COUNTY",42372
"G3701110","1980","3","5","North Carolina","37",,"McDowell","111",,,,,,,,,,,,,,"MCDOWELL COUNTY",35135
"G3701130","1980","3","5","North Carolina","37",,"Macon","113",,,,,,,,,,,,,,"MACON COUNTY",20178
"G3701150","1980","3","5","North Carolina","37","0480","Madison","115",,,,,,,,,,,,,,"MADISON COUNTY",16827
"G3701170","1980","3","5","North Carolina","37",,"Martin","117",,,,,,,,,,,,,,"MARTIN COUNTY",25948
"G3701190","1980","3","5","North Carolina","37","1520","Mecklenburg","119",,,,,,,,,,,,,,"MECKLENBURG COUNTY",404270
"G3701210","1980","3","5","North Carolina","37",,"Mitchell","121",,,,,,,,,,,,,,"MITCHELL COUNTY",14428
"G3701230","1980","3","5","North Carolina","37",,"Montgomery","123",,,,,,,,,,,,,,"MONTGOMERY COUNTY",22469
"G3701250","1980","3","5","North Carolina","37",,"Moore","125",,,,,,,,,,,,,,"MOORE COUNTY",50505
"G3701270","1980","3","5","North Carolina","37",,"Nash","127",,,,,,,,,,,,,,"NASH COUNTY",67153
"G3701290","1980","3","5","North Carolina","37","9200","New Hanover","129",,,,,,,,,,,,,,"NEW HANOVER COUNTY",103471
"G3701310","1980","3","5","North Carolina","37",,"Northampton","131",,,,,,,,,,,,,,"NORTHAMPTON COUNTY",22584
"G3701330","1980","3","5","North Carolina","37","3605","Onslow","133",,,,,,,,,,,,,,"ONSLOW COUNTY",112784
"G3701350","1980","3","5","North Carolina","37","6640","Orange","135",,,,,,,,,,,,,,"ORANGE COUNTY",77055
"G3701370","1980","3","5","North Carolina","37",,"Pamlico","137",,,,,,,,,,,,,,"PAMLICO COUNTY",10398
"G3701390","1980","3","5","North Carolina","37",,"Pasquotank","139",,,,,,,,,,,,,,"PASQUOTANK COUNTY",28462
"G3701410","1980","3","5","North Carolina","37",,"Pender","141",,,,,,,,,,,,,,"PENDER COUNTY",22215
"G3701430","1980","3","5","North Carolina","37",,"Perquimans","143",,,,,,,,,,,,,,"PERQUIMANS COUNTY",9486
"G3701450","1980","3","5","North Carolina","37",,"Person","145",,,,,,,,,,,,,,"PERSON COUNTY",29164
"G3701470","1980","3","5","North Carolina","37",,"Pitt","147",,,,,,,,,,,,,,"PITT COUNTY",90146
"G3701490","1980","3","5","North Carolina","37",,"Polk","149",,,,,,,,,,,,,,"POLK COUNTY",12984
"G3701510","1980","3","5","North Carolina","37","3120","Randolph","151",,,,,,,,,,,,,,"RANDOLPH COUNTY",91728
"G3701530","1980","3","5","North Carolina","37",,"Richmond","153",,,,,,,,,,,,,,"RICHMOND COUNTY",45481
"G3701550","1980","3","5","North Carolina","37",,"Robeson","155",,,,,,,,,,,,,,"ROBESON COUNTY",101610
"G3701570","1980","3","5","North Carolina","37",,"Rockingham","157",,,,,,,,,,,,,,"ROCKINGHAM COUNTY",83426
"G3701590","1980","3","5","North Carolina","37","7140","Rowan","159",,,,,,,,,,,,,,"ROWAN COUNTY",99186
"G3701610","1980","3","5","North Carolina","37",,"Rutherford","161",,,,,,,,,,,,,,"RUTHERFORD COUNTY",53787
"G3701630","1980","3","5","North Carolina","37",,"Sampson","163",,,,,,,,,,,,,,"SAMPSON COUNTY",49687
"G3701650","1980","3","5","North Carolina","37",,"Scotland","165",,,,,,,,,,,,,,"SCOTLAND COUNTY",32273
"G3701670","1980","3","5","North Carolina","37",,"Stanly","167",,,,,,,,,,,,,,"STANLY COUNTY",48517
"G3701690","1980","3","5","North Carolina","37","3120","Stokes","169",,,,,,,,,,,,,,"STOKES COUNTY",33086
"G3701710","1980","3","5","North Carolina","37",,"Surry","171",,,,,,,,,,,,,,"SURRY COUNTY",59449
"G3701730","1980","3","5","North Carolina","37",,"Swain","173",,,,,,,,,,,,,,"SWAIN COUNTY",10283
"G3701750","1980","3","5","North Carolina","37",,"Transylvania","175",,,,,,,,,,,,,,"TRANSYLVANIA COUNTY",23417
"G3701770","1980","3","5","North Carolina","37",,"Tyrrell","177",,,,,,,,,,,,,,"TYRRELL COUNTY",3975
"G3701790","1980","3","5","North Carolina","37","1520","Union","179",,,,,,,,,,,,,,"UNION COUNTY",70380
"G3701810","1980","3","5","North Carolina","37",,"Vance","181",,,,,,,,,,,,,,"VANCE COUNTY",36748
"G3701830","1980","3","5","North Carolina","37","6640","Wake","183",,,,,,,,,,,,,,"WAKE COUNTY",301327
"G3701850","1980","3","5","North Carolina","37",,"Warren","185",,,,,,,,,,,,,,"WARREN COUNTY",16232
"G3701870","1980","3","5","North Carolina","37",,"Washington","187",,,,,,,,,,,,,,"WASHINGTON COUNTY",14801
"G3701890","1980","3","5","North Carolina","37",,"Watauga","189",,,,,,,,,,,,,,"WATAUGA COUNTY",31666
"G3701910","1980","3","5","North Carolina","37",,"Wayne","191",,,,,,,,,,,,,,"WAYNE COUNTY",97054
"G3701930","1980","3","5","North Carolina","37",,"Wilkes","193",,,,,,,,,,,,,,"WILKES COUNTY",58657
"G3701950","1980","3","5","North Carolina","37",,"Wilson","195",,,,,,,,,,,,,,"WILSON COUNTY",63132
"G3701970","1980","3","5","North Carolina","37","3120","Yadkin","197",,,,,,,,,,,,,,"YADKIN COUNTY",28439
"G3701990","1980","3","5","North Carolina","37",,"Yancey","199",,,,,,,,,,,,,,"YANCEY COUNTY",14934
"G3800010","1980","2","4","North Dakota","38",,"Adams","001",,,,,,,,,,,,,,"ADAMS COUNTY",3584
"G3800030","1980","2","4","North Dakota","38",,"Barnes","003",,,,,,,,,,,,,,"BARNES COUNTY",13960
"G3800050","1980","2","4","North Dakota","38",,"Benson","005",,,,,,,,,,,,,,"BENSON COUNTY",7944
"G3800070","1980","2","4","North Dakota","38",,"Billings","007",,,,,,,,,,,,,,"BILLINGS COUNTY",1138
"G3800090","1980","2","4","North Dakota","38",,"Bottineau","009",,,,,,,,,,,,,,"BOTTINEAU COUNTY",9239
"G3800110","1980","2","4","North Dakota","38",,"Bowman","011",,,,,,,,,,,,,,"BOWMAN COUNTY",4229
"G3800130","1980","2","4","North Dakota","38",,"Burke","013",,,,,,,,,,,,,,"BURKE COUNTY",3822
"G3800150","1980","2","4","North Dakota","38","1010","Burleigh","015",,,,,,,,,,,,,,"BURLEIGH COUNTY",54811
"G3800170","1980","2","4","North Dakota","38","2520","Cass","017",,,,,,,,,,,,,,"CASS COUNTY",88247
"G3800190","1980","2","4","North Dakota","38",,"Cavalier","019",,,,,,,,,,,,,,"CAVALIER COUNTY",7636
"G3800210","1980","2","4","North Dakota","38",,"Dickey","021",,,,,,,,,,,,,,"DICKEY COUNTY",7207
"G3800230","1980","2","4","North Dakota","38",,"Divide","023",,,,,,,,,,,,,,"DIVIDE COUNTY",3494
"G3800250","1980","2","4","North Dakota","38",,"Dunn","025",,,,,,,,,,,,,,"DUNN COUNTY",4627
"G3800270","1980","2","4","North Dakota","38",,"Eddy","027",,,,,,,,,,,,,,"EDDY COUNTY",3554
"G3800290","1980","2","4","North Dakota","38",,"Emmons","029",,,,,,,,,,,,,,"EMMONS COUNTY",5877
"G3800310","1980","2","4","North Dakota","38",,"Foster","031",,,,,,,,,,,,,,"FOSTER COUNTY",4611
"G3800330","1980","2","4","North Dakota","38",,"Golden Valley","033",,,,,,,,,,,,,,"GOLDEN VALLEY COUNTY",2391
"G3800350","1980","2","4","North Dakota","38","2985","Grand Forks","035",,,,,,,,,,,,,,"GRAND FORKS COUNTY",66100
"G3800370","1980","2","4","North Dakota","38",,"Grant","037",,,,,,,,,,,,,,"GRANT COUNTY",4274
"G3800390","1980","2","4","North Dakota","38",,"Griggs","039",,,,,,,,,,,,,,"GRIGGS COUNTY",3714
"G3800410","1980","2","4","North Dakota","38",,"Hettinger","041",,,,,,,,,,,,,,"HETTINGER COUNTY",4275
"G3800430","1980","2","4","North Dakota","38",,"Kidder","043",,,,,,,,,,,,,,"KIDDER COUNTY",3833
"G3800450","1980","2","4","North Dakota","38",,"LaMoure","045",,,,,,,,,,,,,,"LA MOURE COUNTY",6473
"G3800470","1980","2","4","North Dakota","38",,"Logan","047",,,,,,,,,,,,,,"LOGAN COUNTY",3493
"G3800490","1980","2","4","North Dakota","38",,"McHenry","049",,,,,,,,,,,,,,"MCHENRY COUNTY",7858
"G3800510","1980","2","4","North Dakota","38",,"McIntosh","051",,,,,,,,,,,,,,"MCINTOSH COUNTY",4800
"G3800530","1980","2","4","North Dakota","38",,"McKenzie","053",,,,,,,,,,,,,,"MCKENZIE COUNTY",7132
"G3800550","1980","2","4","North Dakota","38",,"McLean","055",,,,,,,,,,,,,,"MCLEAN COUNTY",12383
